reversion_fraction,state_exit,minimum_logit_residual,maximum_selected_entry_latency,maximum_inning,side_filter,trades,pnl,capital,roi,reversion_exits,thesis_invalidations,timeout_exits,fold_1_trades,fold_1_pnl,fold_1_roi,fold_2_trades,fold_2_pnl,fold_2_roi,fold_3_trades,fold_3_pnl,fold_3_roi,minimum_fold_trades,profitable_folds,worst_fold_roi
0.25,none,0.12,10.0,9,no,28,13.252620104958085,280.0,0.04733078608913602,14,0,13,10,14.434292760379718,0.1443429276037972,9,-8.616127089876064,-0.09573474544306738,9,7.434454434454432,0.08260504927171591,9,2,-0.09573474544306738
0.25,none,0.12,10.0,99,no,28,13.252620104958085,280.0,0.04733078608913602,14,0,13,10,14.434292760379718,0.1443429276037972,9,-8.616127089876064,-0.09573474544306738,9,7.434454434454432,0.08260504927171591,9,2,-0.09573474544306738
0.75,none,0.16,7.0,9,both,35,16.48324126089332,350.0,0.04709497503112377,6,2,27,11,21.287894804194995,0.19352631640177267,14,-12.035364211943376,-0.08596688722816698,10,7.230710668641705,0.07230710668641704,10,2,-0.08596688722816698
0.75,none,0.16,7.0,99,both,35,16.48324126089332,350.0,0.04709497503112377,6,2,27,11,21.287894804194995,0.19352631640177267,14,-12.035364211943376,-0.08596688722816698,10,7.230710668641705,0.07230710668641704,10,2,-0.08596688722816698
0.5,next_pitch,0.16,10.0,9,no,33,15.380840205298293,330.0,0.0466086066827221,4,0,7,12,12.012507929387722,0.10010423274489769,8,-2.7862878166405647,-0.03482859770800706,13,6.154620092551128,0.047343231481162526,8,2,-0.03482859770800706
0.5,next_pitch,0.16,10.0,99,no,33,15.380840205298293,330.0,0.0466086066827221,4,0,7,12,12.012507929387722,0.10010423274489769,8,-2.7862878166405647,-0.03482859770800706,13,6.154620092551128,0.047343231481162526,8,2,-0.03482859770800706
1.0,next_pitch,0.3,10.0,8,both,17,7.88838890578021,170.0,0.046402287681060056,2,0,9,7,5.877909530083443,0.08397013614404918,3,-0.9866220735785961,-0.03288740245261987,7,2.997101449275363,0.042815734989648045,3,2,-0.03288740245261987
1.0,next_plate_appearance,0.08,7.0,9,no,35,16.054589314967867,350.0,0.045870255185622474,6,5,2,10,10.178031330205242,0.10178031330205242,12,-3.0519679573970686,-0.025433066311642237,13,8.928525942159693,0.06868096878584379,10,2,-0.025433066311642237
1.0,next_plate_appearance,0.08,7.0,99,no,35,16.054589314967867,350.0,0.045870255185622474,6,5,2,10,10.178031330205242,0.10178031330205242,12,-3.0519679573970686,-0.025433066311642237,13,8.928525942159693,0.06868096878584379,10,2,-0.025433066311642237
0.5,next_pitch,0.3,10.0,8,both,16,7.3169603343516405,160.0,0.045731002089697756,3,0,7,7,5.877909530083443,0.08397013614404918,3,-0.9866220735785961,-0.03288740245261987,6,2.425672877846792,0.04042788129744654,3,2,-0.03288740245261987
0.75,next_pitch,0.3,10.0,8,both,16,7.3169603343516405,160.0,0.045731002089697756,2,0,8,7,5.877909530083443,0.08397013614404918,3,-0.9866220735785961,-0.03288740245261987,6,2.425672877846792,0.04042788129744654,3,2,-0.03288740245261987
0.5,none,0.16,10.0,6,no,17,7.763522039543994,170.0,0.045667776703199964,5,0,12,5,4.5978335390100105,0.09195667078020021,3,-0.21739130434782628,-0.007246376811594209,9,3.3830798048818096,0.037589775609797885,3,2,-0.007246376811594209
1.0,next_plate_appearance,0.2,10.0,6,both,21,9.545811256402567,210.0,0.045456244078107465,4,6,1,8,3.9701613215491696,0.04962701651936462,6,-2.1571508201942975,-0.035952513669904956,7,7.7328007550476965,0.1104685822149671,6,2,-0.035952513669904956
0.5,next_plate_appearance,0.2,10.0,6,both,19,8.555509622552549,190.0,0.04502899801343447,6,2,1,8,3.836827988215836,0.047960349852697946,4,-1.430960344003822,-0.03577400860009555,7,6.149641978340535,0.08785202826200764,4,2,-0.03577400860009555
0.5,next_plate_appearance,0.2,5.0,6,no,3,1.3246174115739309,30.0,0.04415391371913103,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,3.0303030303030294,0.3030303030303029,1,2,-0.19230769230769235
0.75,next_plate_appearance,0.2,5.0,6,no,3,1.3246174115739309,30.0,0.04415391371913103,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,1,3.0303030303030294,0.3030303030303029,1,2,-0.19230769230769235
0.5,next_plate_appearance,0.04,7.0,99,no,31,13.637937279280829,310.0,0.04399334606219622,8,3,2,11,10.73085688303079,0.09755324439118901,8,-2.1195344488766032,-0.02649418061095754,12,5.026614845126644,0.04188845704272203,8,2,-0.02649418061095754
0.25,none,0.16,10.0,8,both,27,11.846748311685202,270.0,0.043876845598834084,11,0,16,11,9.29501984691326,0.08450018042648418,7,1.3077502207936977,0.018682146011338538,9,1.243978243978245,0.013821980488647165,7,3,0.013821980488647165
0.5,next_plate_appearance,0.12,10.0,6,no,19,8.33289801531096,190.0,0.04385735797532084,6,1,0,6,2.6510129177707844,0.04418354862951308,3,0.47380156075808166,0.01579338535860272,10,5.208083536782094,0.05208083536782094,3,3,0.01579338535860272
1.0,none,0.16,10.0,6,no,20,8.753823673394015,200.0,0.043769118366970075,3,3,14,5,4.5978335390100105,0.09195667078020021,6,-0.8102484472049682,-0.01350414078674947,9,4.966238581588972,0.055180428684321915,5,2,-0.01350414078674947
0.5,none,0.16,10.0,6,both,25,10.852898819134007,250.0,0.04341159527653603,8,1,16,10,7.730500361890066,0.07730500361890065,5,-0.26068134763786965,-0.005213626952757393,10,3.3830798048818096,0.0338307980488181,5,2,-0.005213626952757393
1.0,next_plate_appearance,0.12,10.0,9,no,47,20.33621722378159,470.0,0.043268547284641676,10,9,1,16,5.0865514466596995,0.03179094654162312,15,-0.9347389295297432,-0.006231592863531621,16,16.184404706651645,0.10115252941657278,15,2,-0.006231592863531621
0.75,next_pitch,0.16,10.0,9,no,36,15.537983062441148,360.0,0.043161064062336524,3,1,9,12,12.512507929387725,0.10427089941156438,11,-3.1291449594977068,-0.02844677235907006,13,6.154620092551128,0.047343231481162526,11,2,-0.02844677235907006
0.75,next_pitch,0.16,10.0,99,no,36,15.537983062441148,360.0,0.043161064062336524,3,1,9,12,12.512507929387725,0.10427089941156438,11,-3.1291449594977068,-0.02844677235907006,13,6.154620092551128,0.047343231481162526,11,2,-0.02844677235907006
1.0,next_plate_appearance,0.12,10.0,6,no,22,9.456532982494315,220.0,0.04298424082951961,3,4,0,6,2.6510129177707844,0.04418354862951308,6,0.014277751234273106,0.00023796252057121844,10,6.7912423134892554,0.06791242313489255,6,3,0.00023796252057121844
1.0,none,0.16,7.0,9,no,24,10.308587439504532,240.0,0.04295244766460222,3,2,19,6,5.901259727346685,0.0983543287891114,9,-3.966961600062503,-0.04407735111180559,9,8.37428931222035,0.09304765902467056,6,2,-0.04407735111180559
1.0,none,0.16,7.0,99,no,24,10.308587439504532,240.0,0.04295244766460222,3,2,19,6,5.901259727346685,0.0983543287891114,9,-3.966961600062503,-0.04407735111180559,9,8.37428931222035,0.09304765902467056,6,2,-0.04407735111180559
0.25,next_plate_appearance,0.12,10.0,8,no,22,9.433301613608519,220.0,0.04287864369822054,10,0,0,8,5.420187513537897,0.06775234391922372,6,0.8643739513304705,0.014406232522174508,8,3.148740148740148,0.03935925185925185,6,3,0.014406232522174508
0.5,none,0.16,10.0,8,no,27,11.57659217870109,270.0,0.04287626732852255,9,1,17,10,2.8522401195035476,0.028522401195035477,5,0.6916996047430823,0.013833992094861646,12,8.032652454454459,0.06693877045378716,5,3,0.013833992094861646
1.0,none,0.16,10.0,6,both,27,11.543633353416928,270.0,0.04275419760524788,4,4,19,10,7.863833695223399,0.07863833695223399,7,-1.286438923395445,-0.018377698905649213,10,4.966238581588972,0.04966238581588972,7,2,-0.018377698905649213
1.0,next_pitch,0.16,10.0,9,no,38,16.218107286043633,380.0,0.042679229700114826,3,1,11,12,12.512507929387725,0.10427089941156438,12,-3.0204493073237937,-0.025170410894364947,14,6.726048663979699,0.04804320474271214,12,2,-0.025170410894364947
1.0,next_pitch,0.16,10.0,99,no,38,16.218107286043633,380.0,0.042679229700114826,3,1,11,12,12.512507929387725,0.10427089941156438,12,-3.0204493073237937,-0.025170410894364947,14,6.726048663979699,0.04804320474271214,12,2,-0.025170410894364947
0.5,none,0.12,10.0,6,yes,10,4.180285870499103,100.0,0.04180285870499103,4,1,5,5,3.132666822880055,0.0626533364576011,2,-0.04329004329004327,-0.002164502164502163,3,1.0909090909090904,0.03636363636363635,2,2,-0.002164502164502163
0.75,none,0.2,10.0,6,no,15,6.194366811470358,150.0,0.04129577874313572,3,3,9,4,3.8135198135198136,0.09533799533799533,5,-0.9435817805383018,-0.018871635610766036,6,3.324428778488847,0.05540714630814745,4,2,-0.018871635610766036
0.25,next_plate_appearance,0.16,7.0,9,no,16,6.560071912409891,160.0,0.04100044945256182,7,0,0,5,1.2982669504408608,0.025965339008817215,6,3.684493384657453,0.06140822307762421,5,1.577311577311578,0.03154623154623156,5,3,0.025965339008817215
0.25,next_plate_appearance,0.16,7.0,99,no,16,6.560071912409891,160.0,0.04100044945256182,7,0,0,5,1.2982669504408608,0.025965339008817215,6,3.684493384657453,0.06140822307762421,5,1.577311577311578,0.03154623154623156,5,3,0.025965339008817215
1.0,next_plate_appearance,0.16,5.0,9,no,7,2.8514161122856754,70.0,0.04073451588979536,2,1,0,2,-2.869022869022869,-0.14345114345114346,2,0.6521739130434765,0.03260869565217382,3,5.068265068265068,0.16894216894216893,2,2,-0.14345114345114346
1.0,next_plate_appearance,0.16,5.0,99,no,7,2.8514161122856754,70.0,0.04073451588979536,2,1,0,2,-2.869022869022869,-0.14345114345114346,2,0.6521739130434765,0.03260869565217382,3,5.068265068265068,0.16894216894216893,2,2,-0.14345114345114346
0.25,next_pitch,0.2,10.0,9,both,36,14.618899059489117,360.0,0.04060805294302532,11,1,10,12,10.378283707876978,0.08648569756564148,13,-9.711765600768814,-0.07470588923668318,11,13.952380952380953,0.12683982683982684,11,2,-0.07470588923668318
0.75,next_plate_appearance,0.12,10.0,9,no,44,17.853973818099533,440.0,0.04057721322295348,9,8,1,16,7.929688701561659,0.04956055438476037,13,-2.3783275470314043,-0.018294827284856957,15,12.302612663569281,0.08201741775712854,13,2,-0.018294827284856957
1.0,next_plate_appearance,0.16,5.0,8,no,6,2.416633503590024,60.0,0.040277225059833735,1,1,0,2,-2.869022869022869,-0.14345114345114346,1,0.21739130434782508,0.021739130434782507,3,5.068265068265068,0.16894216894216893,1,2,-0.14345114345114346
0.75,none,0.16,10.0,8,no,30,12.053791902864758,300.0,0.040179306342882526,6,4,20,10,2.6561616881309984,0.026561616881309983,8,1.0079333709768503,0.01259916713721063,12,8.389696843756912,0.06991414036464093,8,3,0.01259916713721063
0.25,next_pitch,0.16,10.0,8,no,18,7.197037262254655,180.0,0.03998354034585919,4,0,4,7,6.232610384784298,0.08903729121120425,4,-1.126482213438735,-0.028162055335968373,7,2.0909090909090913,0.029870129870129877,4,2,-0.028162055335968373
0.5,none,0.16,10.0,6,yes,8,3.0893767795900122,80.0,0.038617209744875154,3,1,4,5,3.132666822880055,0.0626533364576011,2,-0.04329004329004327,-0.002164502164502163,1,0.0,0.0,1,1,-0.002164502164502163
0.25,next_plate_appearance,0.2,10.0,9,both,36,13.810846914913585,360.0,0.03836346365253773,17,3,1,12,13.498863318020154,0.11249052765016795,13,-13.62679984189001,-0.10482153724530777,11,13.93878343878344,0.12671621307984945,11,2,-0.10482153724530777
0.5,none,0.04,7.0,99,no,31,11.862607689408218,310.0,0.03826647641744586,7,2,22,11,9.85048167656863,0.08954983342335118,8,-2.9239348611523233,-0.03654918576440404,12,4.936060873991909,0.04113384061659924,8,2,-0.03654918576440404
1.0,next_plate_appearance,0.04,5.0,6,no,8,3.0517061123468423,80.0,0.03814632640433553,2,0,1,2,-1.730769230769231,-0.08653846153846155,2,0.21739130434782508,0.010869565217391254,4,4.565084038768248,0.1141271009692062,2,2,-0.08653846153846155
1.0,next_plate_appearance,0.08,5.0,6,no,8,3.0517061123468423,80.0,0.03814632640433553,2,0,1,2,-1.730769230769231,-0.08653846153846155,2,0.21739130434782508,0.010869565217391254,4,4.565084038768248,0.1141271009692062,2,2,-0.08653846153846155
1.0,none,0.2,5.0,6,both,5,1.9043536173970963,50.0,0.038087072347941925,2,0,3,2,-1.7743589743589736,-0.08871794871794868,2,-1.1697722567287783,-0.058488612836438914,1,4.848484848484848,0.48484848484848475,1,1,-0.08871794871794868
0.5,next_pitch,0.2,10.0,6,no,13,4.940558791533306,130.0,0.03800429839641004,2,0,3,4,4.379953379953379,0.10949883449883449,3,-0.21739130434782628,-0.007246376811594209,6,0.777996715927753,0.012966611932129217,3,2,-0.007246376811594209
1.0,none,0.2,10.0,8,both,33,12.454609639244746,330.0,0.037741241331044686,7,3,23,12,6.295320147213557,0.052461001226779644,7,-1.848093935050457,-0.026401341929292242,14,8.007383427081644,0.05719559590772603,7,2,-0.026401341929292242
0.5,none,0.12,7.0,9,both,37,13.784083811735869,370.0,0.0372542805722591,8,2,27,14,18.87348038978058,0.13481057421271841,13,-10.876273302852468,-0.08366364079117283,10,5.786876724807763,0.05786876724807763,10,2,-0.08366364079117283
0.5,none,0.12,7.0,99,both,37,13.784083811735869,370.0,0.0372542805722591,8,2,27,14,18.87348038978058,0.13481057421271841,13,-10.876273302852468,-0.08366364079117283,10,5.786876724807763,0.05786876724807763,10,2,-0.08366364079117283
0.5,none,0.12,10.0,6,both,29,10.789961756196943,290.0,0.03720676467654118,9,2,18,11,6.576654208043912,0.059787765527671934,5,-0.26068134763786965,-0.005213626952757393,13,4.4739888957909,0.03441529919839154,5,2,-0.005213626952757393
0.75,next_plate_appearance,0.16,10.0,8,no,30,11.139317009103104,300.0,0.03713105669701035,5,6,0,10,-0.5498677779948231,-0.005498677779948231,8,1.5294292663857882,0.019117865829822354,12,10.159755520712137,0.08466462933926781,8,2,-0.005498677779948231
0.25,next_plate_appearance,0.16,10.0,9,both,41,15.219937824004495,410.0,0.03712179957074267,20,3,1,14,13.998863318020154,0.0999918808430011,15,-11.808618023708194,-0.07872412015805462,12,13.029692529692532,0.1085807710807711,12,2,-0.07872412015805462
1.0,none,0.12,10.0,6,both,31,11.480696290479864,310.0,0.03703450416283827,5,5,21,11,6.709987541377246,0.06099988673979315,7,-1.286438923395445,-0.018377698905649213,13,6.057147672498062,0.04659344363460048,7,2,-0.018377698905649213
0.5,none,0.16,10.0,9,both,54,19.7722366140297,540.0,0.03661525298894389,17,4,32,19,18.76268472016139,0.09875097221137573,17,-12.90301774485115,-0.07590010438147735,18,13.912569638719471,0.07729205354844151,17,2,-0.07590010438147735
0.5,none,0.3,10.0,9,both,26,9.455000383224405,260.0,0.03636538608932464,7,1,17,9,16.13087395696091,0.17923193285512123,9,-11.565314567525327,-0.12850349519472587,8,4.8894409937888215,0.06111801242236027,8,2,-0.12850349519472587
0.25,next_plate_appearance,0.04,7.0,9,no,17,6.175456527794506,170.0,0.036326214869379446,8,0,0,6,0.9136515658254758,0.015227526097091264,6,3.684493384657453,0.06140822307762421,5,1.577311577311578,0.03154623154623156,5,3,0.015227526097091264
0.25,next_plate_appearance,0.04,7.0,99,no,17,6.175456527794506,170.0,0.036326214869379446,8,0,0,6,0.9136515658254758,0.015227526097091264,6,3.684493384657453,0.06140822307762421,5,1.577311577311578,0.03154623154623156,5,3,0.015227526097091264
0.25,next_plate_appearance,0.08,7.0,9,no,17,6.175456527794506,170.0,0.036326214869379446,8,0,0,6,0.9136515658254758,0.015227526097091264,6,3.684493384657453,0.06140822307762421,5,1.577311577311578,0.03154623154623156,5,3,0.015227526097091264
0.25,next_plate_appearance,0.08,7.0,99,no,17,6.175456527794506,170.0,0.036326214869379446,8,0,0,6,0.9136515658254758,0.015227526097091264,6,3.684493384657453,0.06140822307762421,5,1.577311577311578,0.03154623154623156,5,3,0.015227526097091264
0.25,next_plate_appearance,0.12,7.0,9,no,17,6.175456527794506,170.0,0.036326214869379446,8,0,0,6,0.9136515658254758,0.015227526097091264,6,3.684493384657453,0.06140822307762421,5,1.577311577311578,0.03154623154623156,5,3,0.015227526097091264
0.25,next_plate_appearance,0.12,7.0,99,no,17,6.175456527794506,170.0,0.036326214869379446,8,0,0,6,0.9136515658254758,0.015227526097091264,6,3.684493384657453,0.06140822307762421,5,1.577311577311578,0.03154623154623156,5,3,0.015227526097091264
0.75,next_plate_appearance,0.04,7.0,9,no,34,12.321058670682072,340.0,0.03623840785494727,7,5,2,10,15.178031330205243,0.15178031330205244,11,-2.3194091355933937,-0.021085537596303577,13,-0.5375635239297754,-0.004135104030229041,10,1,-0.021085537596303577
0.25,next_plate_appearance,0.04,10.0,6,yes,8,2.892473118279569,80.0,0.036155913978494617,4,1,1,3,0.41628264208909327,0.013876088069636442,2,1.3852813852813852,0.06926406926406926,3,1.0909090909090904,0.03636363636363635,2,3,0.013876088069636442
0.25,next_plate_appearance,0.08,10.0,6,yes,8,2.892473118279569,80.0,0.036155913978494617,4,1,1,3,0.41628264208909327,0.013876088069636442,2,1.3852813852813852,0.06926406926406926,3,1.0909090909090904,0.03636363636363635,2,3,0.013876088069636442
0.25,next_plate_appearance,0.12,10.0,6,yes,8,2.892473118279569,80.0,0.036155913978494617,4,1,1,3,0.41628264208909327,0.013876088069636442,2,1.3852813852813852,0.06926406926406926,3,1.0909090909090904,0.03636363636363635,2,3,0.013876088069636442
1.0,none,0.2,7.0,9,both,33,11.921512328235874,330.0,0.036125794934048105,6,1,26,9,12.438177290070701,0.13820196988967445,15,-11.58575946886037,-0.07723839645906913,9,11.069094507025545,0.1229899389669505,9,2,-0.07723839645906913
1.0,none,0.2,7.0,99,both,33,11.921512328235874,330.0,0.036125794934048105,6,1,26,9,12.438177290070701,0.13820196988967445,15,-11.58575946886037,-0.07723839645906913,9,11.069094507025545,0.1229899389669505,9,2,-0.07723839645906913
0.75,none,0.12,7.0,9,both,39,14.068826846478906,390.0,0.03607391499097155,6,3,30,14,18.87348038978058,0.13481057421271841,14,-12.035364211943376,-0.08596688722816698,11,7.230710668641705,0.06573373335128822,11,2,-0.08596688722816698
0.75,none,0.12,7.0,99,both,39,14.068826846478906,390.0,0.03607391499097155,6,3,30,14,18.87348038978058,0.13481057421271841,14,-12.035364211943376,-0.08596688722816698,11,7.230710668641705,0.06573373335128822,11,2,-0.08596688722816698
0.5,next_plate_appearance,0.16,10.0,6,both,25,9.004692377318555,250.0,0.03601876950927422,9,3,1,10,3.6041925611636607,0.036041925611636605,5,-0.5218694349129135,-0.01043738869825827,10,5.922369251067807,0.05922369251067807,5,2,-0.01043738869825827
1.0,none,0.12,7.0,6,yes,5,1.7898096800229126,50.0,0.03579619360045825,1,1,3,3,2.7421906324038643,0.09140635441346215,2,-0.9523809523809519,-0.047619047619047596,0,0.0,0.0,0,1,-0.047619047619047596
1.0,none,0.16,7.0,6,yes,5,1.7898096800229126,50.0,0.03579619360045825,1,1,3,3,2.7421906324038643,0.09140635441346215,2,-0.9523809523809519,-0.047619047619047596,0,0.0,0.0,0,1,-0.047619047619047596
0.25,next_pitch,0.2,10.0,8,both,22,7.867852110488858,220.0,0.03576296413858572,5,0,7,9,5.378283707876977,0.05975870786529975,5,-0.5104315973881195,-0.01020863194776239,8,3.0,0.0375,5,2,-0.01020863194776239
1.0,next_plate_appearance,0.2,7.0,8,no,16,5.691333025291045,160.0,0.035570831408069034,2,3,0,4,-4.647678995505084,-0.11619197488762709,5,-0.25238891543239383,-0.0050477783086478765,7,10.591400936228522,0.15130572766040745,4,1,-0.11619197488762709
1.0,none,0.04,5.0,6,no,8,2.836221749265226,80.0,0.03545277186581532,1,0,7,2,-2.3076923076923075,-0.11538461538461538,2,-0.21739130434782628,-0.010869565217391314,4,5.36130536130536,0.134032634032634,2,1,-0.11538461538461538
1.0,none,0.08,5.0,6,no,8,2.836221749265226,80.0,0.03545277186581532,1,0,7,2,-2.3076923076923075,-0.11538461538461538,2,-0.21739130434782628,-0.010869565217391314,4,5.36130536130536,0.134032634032634,2,1,-0.11538461538461538
1.0,next_plate_appearance,0.2,5.0,6,both,5,1.7713706583271793,50.0,0.03542741316654359,2,1,0,2,-1.3897435897435897,-0.06948717948717949,2,-1.6873706004140787,-0.08436853002070394,1,4.848484848484848,0.48484848484848475,1,1,-0.08436853002070394
0.25,next_pitch,0.04,7.0,6,yes,3,1.0627007401200945,30.0,0.035423358004003154,2,0,0,1,-0.3225806451612906,-0.03225806451612906,2,1.3852813852813852,0.06926406926406926,0,0.0,0.0,0,1,-0.03225806451612906
0.25,next_pitch,0.08,7.0,6,yes,3,1.0627007401200945,30.0,0.035423358004003154,2,0,0,1,-0.3225806451612906,-0.03225806451612906,2,1.3852813852813852,0.06926406926406926,0,0.0,0.0,0,1,-0.03225806451612906
0.25,next_pitch,0.12,7.0,6,yes,3,1.0627007401200945,30.0,0.035423358004003154,2,0,0,1,-0.3225806451612906,-0.03225806451612906,2,1.3852813852813852,0.06926406926406926,0,0.0,0.0,0,1,-0.03225806451612906
0.25,next_pitch,0.16,7.0,6,yes,3,1.0627007401200945,30.0,0.035423358004003154,2,0,0,1,-0.3225806451612906,-0.03225806451612906,2,1.3852813852813852,0.06926406926406926,0,0.0,0.0,0,1,-0.03225806451612906
0.5,none,0.12,10.0,6,no,19,6.609675885697841,190.0,0.03478776781946232,5,1,13,6,3.4439873851638567,0.05739978975273095,3,-0.21739130434782628,-0.007246376811594209,10,3.3830798048818096,0.0338307980488181,3,2,-0.007246376811594209
